LOC,south park
PRODUCT,windhelm
PRODUCT,stormcloak
EVENT,the first war against the empire
FAC,the white-gold tower
PRODUCT,windhelm
EVENT,markarth incident
FAC,alpha male
MONEY,quitbashingpepebecauseracistshijackedhim
WORK_OF_ART,the brotherhood of our eternal and immortal army
LOC,de australische
LAW,constitution
QUANTITY,https://m.facebook.com/ykollektiv/  deus vult
MONEY,10
PRODUCT,google
PRODUCT,caesar
MONEY,nowadaysmydickisalwaysout
WORK_OF_ART,special prosecutor trey gowdy
LOC,europe
LOC,europe
FAC,jaryd palfrey
FAC,cambridge jon bay
LAW,j-law
FAC,the hollywood bimbo
MONEY,transformationtuesday
EVENT,the black death
WORK_OF_ART,love
LOC,europe
LOC,europe
PRODUCT,kursk
LOC,europe
LOC,europe
EVENT,petar curin
WORK_OF_ART,trump
LOC,the san andreas fault
MONEY,worth 11 billion dollars
LOC,pacific rim
FAC,the alt right
LOC,europe
WORK_OF_ART,&
WORK_OF_ART,fuck trump
LANGUAGE,english
PRODUCT,5'1
EVENT,the war on terror
MONEY,#wakethefuckup
LOC,boptist
MONEY,2
QUANTITY,10 feet
WORK_OF_ART,unlock the shock"
MONEY,trump2016
LOC,africa
LOC,new america
LANGUAGE,french
LOC,europe
LOC,asap
MONEY,alllivesmatter
WORK_OF_ART,love
MONEY,trump2016
MONEY,trillions of dollars
LOC,the middle east
LOC,europe
WORK_OF_ART,love
LOC,the san francisco bay area
FAC,the trumpenreich galaxy empire
PRODUCT,google play
MONEY,trump
WORK_OF_ART,new testament
WORK_OF_ART,bible
EVENT,the great war
WORK_OF_ART,star wars
QUANTITY,21 foot
MONEY,5
WORK_OF_ART,hahahaha
FAC,the temple of aphrodite
QUANTITY,81 degrees
LOC,europe
PRODUCT,stavanger
EVENT,holocaust
LOC,europe
PRODUCT,petrochem czars
LAW,constitution
WORK_OF_ART,the richest man
EVENT,world war three
LOC,the north american continent
PRODUCT,jimmy
QUANTITY,10 feet
PRODUCT,britainfield 1
WORK_OF_ART,science hard
MONEY,6k
EVENT,bjorn moritz
WORK_OF_ART,cato the elder
WORK_OF_ART,hahahaha
WORK_OF_ART,world wars
WORK_OF_ART,toss me
MONEY,15
LOC,crippled america
PRODUCT,veterans
MONEY,million dollars
LOC,
LOC,america
LANGUAGE,english
LOC,europe
MONEY,#notallmuslims
WORK_OF_ART,the fresh prince
PRODUCT,religion of peace
EVENT,wwii
LOC,d  hugh
LOC,americas
LOC,ellis  island
MONEY,dicksoutforharambe
QUANTITY,5 meter
LOC,europe
LOC,west
PRODUCT,classic
WORK_OF_ART,love
MONEY,trump2016
MONEY,a million dollars
LOC,earth
LOC,assange destroy hitlary
MONEY,a million dollars
LAW,martial law flag
LAW,constitution
LAW,title 36  section
LAW,the title 4 u.s.c. section
LAW,constitution
LAW,title 18 u.s.c. section
LAW,chapter 37
PRODUCT,codification of section
LAW,the enemy act
WORK_OF_ART,koran
MONEY,duckinbimbos
LAW,campbell giddens noah
QUANTITY,half a millimeter
PRODUCT,gabriele salvato
PRODUCT,apache
LOC,latin america
LANGUAGE,english
LOC,europe
LAW,the 2nd amendment
WORK_OF_ART,the trump presidency
FAC,classic
WORK_OF_ART,"womens rights"
WORK_OF_ART,photoshop
FAC,joshua holloway lewis brook
LOC,faux
PRODUCT,bohemium
MONEY,dicksout
WORK_OF_ART,the art of war
EVENT,the "new right" thanks to spencer's shittastic performance the other night 
LAW,khan
PRODUCT,gatorade
LANGUAGE,english
LOC,western europe
QUANTITY,400 pound
WORK_OF_ART,holy roman empire
WORK_OF_ART,batman
LOC,europe
PRODUCT,sad
FAC,safe place
FAC,capitol
MONEY,12 700 dollars
PRODUCT,nutella
LOC,europe
LAW,14th amendment
WORK_OF_ART,the clinton foundation
WORK_OF_ART,thriller
LOC,europe
LANGUAGE,english
LOC,(east los angeles
WORK_OF_ART,fuck
QUANTITY,10mph
LOC,europe
WORK_OF_ART,deport
EVENT,the current year
LOC,make america
LOC,europe great
LOC,the marina abramovic
MONEY,8
WORK_OF_ART,confidential
WORK_OF_ART,secret"
WORK_OF_ART,top secret
WORK_OF_ART,star wars
LOC,earth
LOC,mr popo
MONEY,greatjob
QUANTITY,a ton
MONEY,mediasnexttrumplie
MONEY,#trump2016
MONEY,#dncleaks #biasedmedia #riggedsystem #
FAC,coool
QUANTITY,10 feet
WORK_OF_ART,the aussie shitposter
MONEY,the 400 million dollars
MONEY,#400million #
LANGUAGE,english
LOC,europe
LOC,smite yasi
LANGUAGE,arabic
WORK_OF_ART,we're fucked
WORK_OF_ART,hahahaha
LOC,africa
WORK_OF_ART,islamophobia: the game
LOC,frits
QUANTITY,100 degrees
MONEY,praisekek
LOC,the middle east
WORK_OF_ART,emirate of swedistan
WORK_OF_ART,bible
WORK_OF_ART,the "dewey defeats truman" of the 21st century
MONEY,150+
LOC,green bay
LOC,europe
LOC,disdainus maximus
LOC,europe
WORK_OF_ART,the fresh prince of bel-air
PRODUCT,the low info voter
QUANTITY,165 pound
LOC,western europe
LOC,eastern europe
FAC,the win train
FAC,the white house
MONEY,landslide
PRODUCT,cole
WORK_OF_ART,love
WORK_OF_ART,hate
WORK_OF_ART,love
QUANTITY,72 virgins
FAC,the trump train
FAC,the white house
EVENT,super saturday
MONEY,a billion dollars
MONEY,$25 billion
WORK_OF_ART,"they live."
LOC,axis
LOC,the middle east
QUANTITY,77 degrees
PRODUCT,sjw cuck
LOC,caucasus
MONEY,1
MONEY,10 000
LOC,congressional district
LAW,agenda 21
MONEY,some tp
QUANTITY,several inches
PRODUCT,johansyafiq firdausbernard lohabdul hareesh
MONEY,2
LOC,asia
EVENT,oh fuck yea
QUANTITY,20 000 feet
LOC,europe
WORK_OF_ART,mexican crusade
LOC,south america
WORK_OF_ART,the alt right
WORK_OF_ART,trump’s
FAC,the road haulage
WORK_OF_ART,the zodiac killer" cruz
LOC,europe
LOC,earth
PRODUCT,the "s"
PRODUCT,cathy
MONEY,#nobodyssafe #
MONEY,physicallyremove
EVENT,cold war
LOC,west
WORK_OF_ART,poison
MONEY,six hundred thousand dollar
WORK_OF_ART,the alt right
PRODUCT,the savageful bantz
MONEY,1 million dollars
LOC,forge
PRODUCT,nutella and bacon
MONEY,$6.3 trillion
MONEY,trucklivesmatter
FAC,connery
QUANTITY,120mph to
QUANTITY,10mph
MONEY,dicksoutforharambe
LANGUAGE,spanish
LOC,tumblr
MONEY,ripharambe
LANGUAGE,english
MONEY,850 dollars
FAC,flat-earther
MONEY,billions of dollars
EVENT,christmas
WORK_OF_ART,sharia
LOC,europe
PRODUCT,quran
WORK_OF_ART,9yr
LOC,sad
EVENT,thai tristran mcgrath
QUANTITY,10 feet
MONEY,eatdobooty
PRODUCT,cole
MONEY,hundreds of thousands of dollars
MONEY,10 billion dollars
MONEY,700k
PRODUCT,nuclear superpower
WORK_OF_ART,3000 nuclear bombs
WORK_OF_ART,read this
MONEY,about $13 million
MONEY,trumpismypresident
LOC,danny
MONEY,thankyouharambe
EVENT,holocaust
MONEY,more tax dollars
LOC,europe
WORK_OF_ART,prove
LOC,asia
LOC,guantanamo bay prison
MONEY,$150m
WORK_OF_ART,"minorities welcome"
PRODUCT,detail
WORK_OF_ART,le pen for the
WORK_OF_ART,disdain for plebs
FAC,shannon
MONEY,2mglacialspike
WORK_OF_ART,marvel
LOC,pepe
PRODUCT,froggy the gremlin
LANGUAGE,english
LANGUAGE,english
MONEY,hillaryforprison2016
WORK_OF_ART,neonationalist
MONEY,fakenews
WORK_OF_ART,rondeau mob
MONEY,half-million dollars
FAC,jar jar
EVENT,america great
EVENT,sunset and cahuenga
MONEY,20
WORK_OF_ART,lyin' ted
MONEY,millions of dollars
LOC,europe
QUANTITY,two feet
MONEY,49
WORK_OF_ART,dewey defeats truman
PRODUCT,windhelm
LOC,africa
WORK_OF_ART,hahahaha
LOC,kek
WORK_OF_ART,bible
WORK_OF_ART,hotline miami 3: new phone
MONEY,1
LOC,skye
MONEY,$$$$
PRODUCT,pinochet
MONEY,$585 usd
PRODUCT,my joke
EVENT,the civil war
WORK_OF_ART,hybrid theory
PRODUCT,prawn broker
FAC,total recall
MONEY,reptilians
WORK_OF_ART,queer
LOC,lgb
WORK_OF_ART,a sex maniac
WORK_OF_ART,breitbart
MONEY,hillaryrapedme
WORK_OF_ART,hahahaha
WORK_OF_ART,hahahaha
FAC,101
MONEY,dicksoutformilo
EVENT,the next world war
MONEY,#4
PRODUCT,mx
WORK_OF_ART,trump train accident gear
WORK_OF_ART,stormfront
LOC,γιώργος με.
LOC,icefire mountain
MONEY,#blackfriday
MONEY,1000
MONEY,4
MONEY,4b
WORK_OF_ART,the man
QUANTITY,600mph
MONEY,#rip #
MONEY,20
EVENT,the great meme war of 2016
QUANTITY,tons
LOC,europe
WORK_OF_ART,worked"  you can't be serious
QUANTITY,1 kilometre
QUANTITY,2000 miles
MONEY,ripharambe
QUANTITY,10 feet
LOC,ellis island
LOC,south america
MONEY,basketofdeplotables
MONEY,basementdwellers
MONEY,superpredators
MONEY,another $20
WORK_OF_ART,alt right party
LOC,earth
LOC,balkans
MONEY,between 100-500 ad?
WORK_OF_ART,roman
FAC,miranda
PRODUCT,apache
WORK_OF_ART,star wars
LOC,europe
PRODUCT,thor
MONEY,justtrumpthings
WORK_OF_ART,hahahaha
LOC,brett burgess
PRODUCT,hahahahaha 1
PRODUCT,jessica
MONEY,longlivememewars
WORK_OF_ART,fight men of the
MONEY,200 million dollars
FAC,the white house
QUANTITY,10 feet
MONEY,$
WORK_OF_ART,hilary
LAW,the "voting trump
LOC,kek
MONEY,#schultz
PRODUCT,fucking
LAW,sharia
MONEY,cantcuckthetuck
MONEY,#stilldickingbimbos
QUANTITY,666-ordo-xenos
WORK_OF_ART,sargon of akkad
WORK_OF_ART,bible
WORK_OF_ART,bible
WORK_OF_ART,the liberal
QUANTITY,10 feet
MONEY,fuckzuccthecuck
LANGUAGE,english
EVENT,super pacs
MONEY,makenzgreatagain
PRODUCT,mass effect 1
EVENT,america first
LOC,europe
LOC,sad
PRODUCT,401k
MONEY,flashbackfriday
WORK_OF_ART,the false song of globalism
LOC,jupiter
LOC,moon europa
MONEY,0.01
MONEY,2
PRODUCT,female is a pig
PRODUCT,y w o k e
WORK_OF_ART,we the people
FAC,battlefield 1
PRODUCT,jessica vandenheuvel
EVENT,ivanka 2032 don jr
LOC,middle east
LOC,europe
EVENT,the iraq war
LOC,caribbean
LOC,west
PRODUCT,cherokee
PRODUCT,cherokee
WORK_OF_ART,koran
PRODUCT,hrothgar
WORK_OF_ART,catholic spring
QUANTITY,ten feet
LOC,northern michigan
LAW,trump beating
PRODUCT,diet coke
LOC,disdainus maximus
MONEY,smashthecuckiarchy
LOC,the middle east
LOC,the middle east
LOC,midwest
LOC,europe
LOC,los assholes
PRODUCT,enigma
EVENT,super predator
WORK_OF_ART,taco bowl
MONEY,50
MONEY,trump
LOC,africa
LANGUAGE,english
MONEY,pussypower
LOC,europe
EVENT,the black panthers
LOC,western europe
LOC,europe
LOC,europe
FAC,the white house
MONEY,trollfortrump
LAW,the yes california independence campaign
MONEY,vaporized
LOC,politicaal
LOC,europe
WORK_OF_ART,trumpfkarte
MONEY,brexit
MONEY,$50 billion +
MONEY,maga
PRODUCT,google
QUANTITY,20 miles
WORK_OF_ART,hahahaha
PRODUCT,diet coke
PRODUCT,flight 93
MONEY,youcantstumpthetrump
MONEY,truism
MONEY,#rwandan #genocide
WORK_OF_ART,words ring hollow   apr 13
EVENT,the rwandan genocide
MONEY,billclinton
QUANTITY,2 500
MONEY,#presidentclinton
LOC,the middle east
QUANTITY,8 mile
WORK_OF_ART,love
PRODUCT,classic jack evan
LANGUAGE,filipino
WORK_OF_ART,conspiracy news network
WORK_OF_ART,trump?
EVENT,the start of the game
WORK_OF_ART,we love our buildings or what
WORK_OF_ART,bret johanneson miles kilcourse
WORK_OF_ART,kosovo je srbija
WORK_OF_ART,dear hollywood
FAC,guantanamo
PRODUCT,the prophet's mosque
LOC,the iron throne
WORK_OF_ART,stormfront
WORK_OF_ART,hahahaha
WORK_OF_ART,a good communist is a dead communist!
PRODUCT,heard 2
LOC,valley
QUANTITY,500 meters
WORK_OF_ART,duerte
WORK_OF_ART,samson
MONEY,$50 billion
LOC,africa
LOC,sean
LOC,europe
LAW,sharia
LOC,europe
WORK_OF_ART,hugh mungus
PRODUCT,xavier mikal mcdaniel
MONEY,no $500
LAW,sharia law
LANGUAGE,baron
MONEY,godemperortrump2016
LOC,europe
WORK_OF_ART,hamlet
QUANTITY,five feet
WORK_OF_ART,hahahaha
WORK_OF_ART,rngezk
MONEY,100
WORK_OF_ART,the art of the deal
PRODUCT,kek
MONEY,1000
LOC,china sea
WORK_OF_ART,hahahaha
WORK_OF_ART,stormfront
MONEY,feeltheburn
LOC,the space pope
FAC,trump tower
QUANTITY,10 feet
LOC,trumpin
WORK_OF_ART,what is aleppo
FAC,america being great
LOC,γιώργος με.
PRODUCT,gatorade
QUANTITY,10 feet
MONEY,#nofilter
MONEY,nohillarynocruz
MONEY,trump2016
EVENT,the great architecht
MONEY,a million dollars
LANGUAGE,english
WORK_OF_ART,nobel
LOC,make america
EVENT,illegal immigration
MONEY,hillary4prison
LAW,the x-files
PRODUCT,cruz
LOC,europe
LOC,europe
EVENT,america great again
PRODUCT,y u fakin h8
EVENT,the new black
MONEY,800
MONEY,5
MONEY,740
MONEY,12 700
LOC,earth
MONEY,trump ganhe
QUANTITY,20 feet
WORK_OF_ART,a hard day's
PRODUCT,a hard day's
LOC,eastasia
LOC,latin america
FAC,irving park
LAW,even
MONEY,2 billion $
WORK_OF_ART,vs
FAC,cancer
QUANTITY,300
LOC,earth
MONEY,billions of dollars
MONEY,wikileaks
WORK_OF_ART,the night of long knives
WORK_OF_ART,bloodthristers
EVENT,silver bullet gun oil
FAC,reserve
MONEY,one billion dollars
WORK_OF_ART,hahahaha
PRODUCT,a fucking war criminal
LOC,ellis island
EVENT,facebook civil war
MONEY,2.19
MONEY,2.30
EVENT,the korean war
MONEY,13million
PRODUCT,diet coke
LOC,jupiter
MONEY,#trump2016
MONEY,#neverhillary #
WORK_OF_ART,stormfront
WORK_OF_ART,oscar
PRODUCT,cole
MONEY,feelthejohnson
LAW,constitution
EVENT,watergate
LOC,earth
PRODUCT,vs
LOC,an ugly direction
WORK_OF_ART,sod
PRODUCT,comey
EVENT,200k fb fans
QUANTITY,2 am
WORK_OF_ART,lily pad
MONEY,38 billion dollars
WORK_OF_ART,posturing
LANGUAGE,english
EVENT,thai tristran mcgrath 
LANGUAGE,english
LANGUAGE,english
PRODUCT,the vote johnny
WORK_OF_ART,the shadow realm
LOC,make america
PRODUCT,lol 2
PRODUCT,the great emperor
WORK_OF_ART,on the world
LOC,europe
EVENT,the cold war
LOC,europe
LOC,great america
LOC,great america
WORK_OF_ART,mccain's brain
EVENT,tyrone black
WORK_OF_ART,ayeduh care
LOC,africa
QUANTITY,tons
LOC,africa
WORK_OF_ART,a a. a
WORK_OF_ART,batman
QUANTITY,thirty 5.56 caliber
WORK_OF_ART,the swedish breivik
LOC,europe
QUANTITY,10 feet
MONEY,10 cents
PRODUCT,cole
LOC,atlantic
EVENT,this war
PRODUCT,bradley walker
PRODUCT,9/11
QUANTITY,40 miles
PRODUCT,google on ramadan
LAW,tomi https://m.facebook.com/story.php?story_fbid=1260163927354278&id=140738092630206
LOC,europe
LANGUAGE,filipino
LAW,https://www.youtube.com/watch?v=dpltg6tcih8
MONEY,trump2016
QUANTITY,400 pound
LAW,hart cellar america when
WORK_OF_ART,barron
WORK_OF_ART,baron
WORK_OF_ART,&
WORK_OF_ART,holy
FAC,the white house
QUANTITY,tons
LOC,south
WORK_OF_ART,white male
LOC,globalistic
WORK_OF_ART,dirty harry guns
FAC,least you can talk
WORK_OF_ART,batman
LANGUAGE,english
QUANTITY,a line 4 miles long
LOC,drumpf
LOC,pacific rim
MONEY,5 dollars
WORK_OF_ART,the guess
MONEY,neverhillary
QUANTITY,appart
WORK_OF_ART,star trek
LOC,europe
PRODUCT,cole hall lmao
LOC,jupiter
LOC,europa
LOC,earth
MONEY,trillions of dollars
FAC,nascar
LOC,europe
LOC,nyc
MONEY,mediasnexttrumplie
LOC,the moon before
MONEY,justcuckthings
QUANTITY,ten feet
LANGUAGE,russian
QUANTITY,1 m
LANGUAGE,english
MONEY,12 7000
MONEY,7 million dollar
EVENT,amendment
WORK_OF_ART,l0l
WORK_OF_ART,the people's history of the united states
MONEY,6
FAC,trumpster
WORK_OF_ART,stormfront
MONEY,400 dollars
MONEY,10 billions dollars
PRODUCT,m1 garand
MONEY,a million dollars
WORK_OF_ART,the bad seed
MONEY,dncatastrophe
PRODUCT,moonman
EVENT,hugo
LOC,west coast
WORK_OF_ART,wolf the blinky blitzer
FAC,anwr voted
LAW,the clean air act
LANGUAGE,english
LOC,europe
MONEY,like 30 dollars
LOC,west
MONEY,#dicksoutforharambe
MONEY,deportthecuck
LANGUAGE,filipino
PRODUCT,the dam $
MONEY,9
LOC,africa
WORK_OF_ART,cubs are not my world champions
QUANTITY,100 feet
FAC,organizations
MONEY,trump2016
MONEY,$25 million
QUANTITY,10 feet
PRODUCT,the uss donald
WORK_OF_ART,the reliable ultimate man for president(#trump
LOC,walmart
EVENT,the special olympics
WORK_OF_ART,god bless
LAW,the 14th amendment
LAW,the u.s. constitution
WORK_OF_ART,born to the soil
WORK_OF_ART,fb today
MONEY,600 000
PRODUCT,everytime
MONEY,1
MONEY,2
MONEY,#3
EVENT,the secession war
PRODUCT,triangle
MONEY,a few +50min
LOC,mars
LOC,africa
PRODUCT,leftards
PRODUCT,islamophobia
LOC,europe
MONEY,15
QUANTITY,10 feet
LOC,eastern europe
MONEY,2700
EVENT,dec 19th
WORK_OF_ART,gooooooooooon
MONEY,#freedomofexpression
LOC,europe
WORK_OF_ART,ivanka
LOC,smite yasi
MONEY,#bashingjeb
LAW,5
LOC,tumblr
QUANTITY,78 degree morning
PRODUCT,heat
PRODUCT,buddy
LANGUAGE,french
QUANTITY,10 feet
QUANTITY,5-7 miles an hour
FAC,abu ghraib
MONEY,grabamericabythepussy
FAC,the trump tower
WORK_OF_ART,hahahaha
FAC,new white house
PRODUCT,choke point
MONEY,$1.2 to
MONEY,$5.8 billion
MONEY,an additional $57 to
MONEY,$264 million
MONEY,2.50
LOC,mars
LOC,earth
LOC,europe
LOC,europe
LOC,middle east
PRODUCT,cole
MONEY,rapist
MONEY,3
MONEY,1
MONEY,maga
PRODUCT,vicep.
MONEY,nine cents
QUANTITY,5km
MONEY,blacckangzmatta
EVENT,world war 3
MONEY,20
FAC,dylan bunyip
EVENT,the long war
MONEY,100
QUANTITY,2 miles long
FAC,sharia
EVENT,hailey summer
MONEY,tinytim
LOC,atlantic
MONEY,triggered
PRODUCT,crusader
EVENT,hugo
MONEY,3
MONEY,350k
PRODUCT,atawa khon
WORK_OF_ART,temper trumptuns
LOC,gustavo abreu
LOC,great america
WORK_OF_ART,love
QUANTITY,10000 feet
MONEY,million of dollars
WORK_OF_ART,the holy duo of mankind
QUANTITY,over 300000 miles
QUANTITY,nearly 4 billion miles
WORK_OF_ART,hahahaha
QUANTITY,20 or so metres
WORK_OF_ART,angel band
MONEY,#merica
WORK_OF_ART,never rains in southern california
PRODUCT,jimmy
LOC,europe
MONEY,fucktrump2016
FAC,sanchez
EVENT,the minorities and women for trump association's goal
EVENT,america great
LOC,earth
LAW,shashka
LOC,tristan julian shaw
FAC,his tower
LOC,agnes millan pocahontas
WORK_OF_ART,bing bing bing bing bing bong
PRODUCT,debates
LANGUAGE,french
MONEY,#trump2016 #
WORK_OF_ART,can't stump this
EVENT,wwii
MONEY,the hundreds of thousands
LANGUAGE,english
LANGUAGE,english
MONEY,over nine thousand thousand
FAC,fürst hupikék törpikék
WORK_OF_ART,hahahaha
PRODUCT,abrams
WORK_OF_ART,the " clintone crime family"
FAC,j street
FAC,the fort hood
WORK_OF_ART,the global muslim brotherhood watch
MONEY,&
MONEY,maga
QUANTITY,about a mile
MONEY,300 000
FAC,make america great
PRODUCT,the people aint never
LOC,ernest
LAW,constitution
LOC,mars
PRODUCT,francisco franco
MONEY,1 million dollars
MONEY,8 billion dollars
LOC,the art of war
QUANTITY,tons
FAC,lolololol holy
PRODUCT,linds kraay
PRODUCT,football
WORK_OF_ART,the kennel fence just got 10 feet higher
MONEY,4
LAW,a trump support
WORK_OF_ART,"manifest destiny"
MONEY,5
MONEY,5
WORK_OF_ART,real news
PRODUCT,my last resort -
QUANTITY,25 second
PRODUCT,9000
EVENT,the current year
LOC,west
PRODUCT,google
PRODUCT,
MONEY,###
LOC,kek
LOC,️
MONEY,3-$4 000
PRODUCT,enigma
LAW,constitution
WORK_OF_ART,love
MONEY,debatenight
WORK_OF_ART,bible
WORK_OF_ART,the face of hitlary
FAC,the alt right's
WORK_OF_ART,new right
FAC,alcatraz island
QUANTITY,three miles
QUANTITY,70 degrees
QUANTITY,100+ degree
MONEY,maga
LOC,europe
MONEY,dicksoutforharambe
LOC,drumpf
MONEY,sheeplivesmatter
PRODUCT,6
WORK_OF_ART,batman
LANGUAGE,english
WORK_OF_ART,can't we just drone him
LOC,europe
WORK_OF_ART,hahahaha
EVENT,the iraq/afghanistan war
LOC,argentines
WORK_OF_ART,occupy
LOC,quentin danjour
WORK_OF_ART,without the war
WORK_OF_ART,without the death
WORK_OF_ART,without the hope
WORK_OF_ART,without the loyalty
WORK_OF_ART,without the emperor
LAW,the real revolution
PRODUCT,jessica
LOC,viva america
WORK_OF_ART,blamed?
MONEY,350
WORK_OF_ART,bible
PRODUCT,orion
LANGUAGE,english
MONEY,a million dollars
LOC,europe
FAC,kinder egg
FAC,the light side
WORK_OF_ART,phd
WORK_OF_ART,koran
WORK_OF_ART,koran
WORK_OF_ART,koran
PRODUCT,cole
QUANTITY,30 feet
EVENT,whining cucked out
WORK_OF_ART,the great of us
PRODUCT,the "holy god emperor trump"
LOC,europe
MONEY,a penny
MONEY,millions of dollars
LAW,1/06/98
LAW,4/08/16
EVENT,wwii
EVENT,wwii
MONEY,fauxcahontas
LOC,brock hill
LOC,earth
WORK_OF_ART,a cuckhold for putin
QUANTITY,ten feet
LOC,europe
WORK_OF_ART,omg racist frog reeeeeeeeeee
PRODUCT,kleenex
FAC,trump tower
MONEY,#literallyshaking
MONEY,#theshakening
LOC,earth
MONEY,hundreds of thousands of dollars
MONEY,10 billion dollars
MONEY,700k
PRODUCT,nuclear superpower
WORK_OF_ART,3000 nuclear bombs
LAW,a nuclear war
LOC,americas
LOC,europe
PRODUCT,the life out of
WORK_OF_ART,hahahaha
LOC,arctic
LOC,mt everest
WORK_OF_ART,the "book of trump"
LAW,the "trump bible
EVENT,hailey summer
LOC,europe
WORK_OF_ART,grab
WORK_OF_ART,psalm 56:11
FAC,world
LANGUAGE,english
LANGUAGE,french
FAC,the trump tower
LOC,south
MONEY,hailhydra
WORK_OF_ART,stormfront
WORK_OF_ART,alt white nationalist
LOC,europe
MONEY,4 500 000
LOC,the next domino
MONEY,stilldoeshisjob
QUANTITY,10 feet
EVENT,the conservative champion
LOC,the middle east
QUANTITY,10 feet
QUANTITY,a few square miles
EVENT,the great meme war
LOC,congrats america
PRODUCT,crooked
EVENT,the great meme war
LOC,earth
LOC,europe
MONEY,maga
FAC,disneyland
PRODUCT,geo collins boiiii
WORK_OF_ART,hahahaha
MONEY,brexit
PRODUCT,truman
MONEY,3
LOC,the tim tebow's
LOC,asia
MONEY,10 $
MONEY,notanargument
MONEY,1000ad mark
LOC,christianity in europe
MONEY,#highestenergy #
EVENT,war
FAC,peace
LOC,the moon
MONEY,makevideogamesgreatagain
MONEY,#trumpwins
MONEY,#gamedev
WORK_OF_ART,daily trump memes
LOC,europe
WORK_OF_ART,star wars
LOC,earth
LANGUAGE,afroasiatic
LOC,the middle east
LOC,europe
LOC,the nile valley
LOC,north florida
PRODUCT,crusaders
WORK_OF_ART,batman
FAC,ivanka
LOC,tumblr...
MONEY,7000
MONEY,600
MONEY,70
PRODUCT,cole hall seth mcdonald
MONEY,a million dollars
LOC,muslim mountain
MONEY,imwithpepe
EVENT,fb/twitter
LOC,centtthomas vergnesllucas
MONEY,100
MONEY,#goofyelizabeth #
MONEY,3
LOC,earth
LOC,mars
LOC,the middle east
WORK_OF_ART,hahahaha
WORK_OF_ART,hahahaha
MONEY,180
MONEY,trump2016
WORK_OF_ART,aaaaand
WORK_OF_ART,love
PRODUCT,trump support
FAC,imperator
LAW,section 8
LOC,europe
LOC,tumblr
WORK_OF_ART,fox and friends
LOC,europe
MONEY,trump
EVENT,the gulf war
PRODUCT,coach
WORK_OF_ART,well brendon
QUANTITY,https://m.facebook.com/ykollektiv/  deus vult
LOC,atlantic
QUANTITY,1 500 miles
FAC,read this
PRODUCT,find out
FAC,the white house
FAC,cameron bridge
EVENT,the year
FAC,the alt-right
LANGUAGE,filipino
MONEY,4
LANGUAGE,english
LANGUAGE,french
FAC,the madman eats his pizza crust
WORK_OF_ART,hahahaha
LOC,black america's
EVENT,nov 8  9am est
MONEY,3
QUANTITY,13 mile
MONEY,blockedontwitter
PRODUCT,diet coke
LOC,lizards
WORK_OF_ART,bible
LANGUAGE,english
EVENT,the current year
WORK_OF_ART,bible
LOC,europe
MONEY,the several thousand dollars
MONEY,millions of dollars
LOC,middle east
LOC,sounds
WORK_OF_ART,bad cops
LOC,europe
MONEY,blm
QUANTITY,s tons
LOC,central
QUANTITY,another 10 feet
FAC,le pen
PRODUCT,promise
PRODUCT,promise
PRODUCT,visa card
EVENT,inauguration day
QUANTITY,10 mins
FAC,kevlar
WORK_OF_ART,the daily show
LOC,drumpf
LOC,america
EVENT,america great
MONEY,40
FAC,pearl harbor
WORK_OF_ART,a man of action
LOC,europa
EVENT,korean war veteran
PRODUCT,run
QUANTITY,10 feet
LOC,https://www.youtube.com/watch?v=75sey1qu71i
LOC,earth
WORK_OF_ART,hahahaha
FAC,auschwitz
LOC,south america
FAC,trump tower
WORK_OF_ART,hope this helps you~
LAW,constitution
QUANTITY,8 mile
QUANTITY,10 feet
LOC,mars
LOC,the void dragon
QUANTITY,ten feet
QUANTITY,8 mins
LOC,the middle east
FAC,disneyland
LOC,caribbean
LOC,earth
FAC,racist
QUANTITY,ten feet
EVENT,independence day
WORK_OF_ART,the willy
WORK_OF_ART,a puppet of the thalmor
WORK_OF_ART,trump is a puppet of the democratic party
WORK_OF_ART,"trance formation of america
PRODUCT,the finders report
LOC,~ ~ ~ ~ ~ ~  note
PRODUCT,joint hearing
EVENT,the great barrier reef
LOC,siberia
PRODUCT,taurus
LAW,the "non muslims
EVENT,the muslim world
PRODUCT,cooper
QUANTITY,a ton
PRODUCT,male&female
PRODUCT,crooked
MONEY,youcruzyoulose
PRODUCT,woke af
WORK_OF_ART,research
LOC,the middle east
PRODUCT,administratum
MONEY,4 bucks
QUANTITY,gallon
MONEY,ripharambe
WORK_OF_ART,hahahaha
EVENT,hugo
LOC,kek
LOC,γιώργος με.
LOC,ivanka
QUANTITY,at least 30 feet
LOC,europe
PRODUCT,aurele hamidou
EVENT,laude 7
PRODUCT,
EVENT,america great
WORK_OF_ART,power hungry drumpf
EVENT,the great orange one
WORK_OF_ART,pants on fire
WORK_OF_ART,pants on fire
PRODUCT,mason fleagle
MONEY,whipemoutforharambe
EVENT,black friday
MONEY,#toddhoward #
WORK_OF_ART,runescape
QUANTITY,6 feet
WORK_OF_ART,"fake news"
FAC,guantanamo
LOC,liberia
LOC,europe
QUANTITY,800km
FAC,the white house
WORK_OF_ART,hahahaha
MONEY,100m mansion
MONEY,millions or billions
MONEY,100€
QUANTITY,ten feet longer
MONEY,maga
WORK_OF_ART,trump beat me and ima
LOC,midwest
MONEY,draintheswamp
MONEY,dtf2024
LAW,sharia law
